时间截 R分量 G分量 B分量  Y分量 U分量 V分量 脉搏 血氧
1409927946151 217.29277 30.149921 8.030209  87.9579 44.72177 106.034294 0 0
1409927946286 215.91235 29.2597 7.786224  87.09318 44.89797 105.89586 0 0
1409927946300 215.75731 28.473606 8.66017  86.718506 45.22435 105.98427 0 0
1409927946411 215.88019 28.49642 8.664231  86.76791 45.216328 106.00391 0 0
1409927946521 217.69254 29.401302 8.839336  87.76513 45.014637 106.23404 0 0
1409927946570 217.62119 29.356081 8.729753  87.717316 45.006588 106.227005 0 0
1409927946615 217.7251 29.376759 8.759909  87.75682 45.002266 106.24607 0 0
1409927946745 217.55966 29.235039 8.75983  87.63622 45.026955 106.232056 0 0
1409927946803 216.21646 28.557512 8.866485  86.90286 45.230286 106.0576 0 0
1409927946907 213.04228 26.648699 8.501211  85.03798 45.65987 105.73672 0 0
1409927947009 215.15425 27.55121 9.224245  86.12607 45.519142 106.00953 0 0
1409927947113 216.86403 28.50815 9.075403  87.090965 45.26604 106.19922 0 0
1409927947183 216.5048 28.347565 9.020078  86.90467 45.29995 106.152214 0 0
1409927947262 216.62155 28.415234 9.005691  86.97048 45.27862 106.16346 0 0
1409927947372 217.02255 28.611784 9.104883  87.19067 45.244556 106.21133 0 0
1409927947434 213.40256 26.720377 8.596146  85.1866 45.671043 105.79802 0 0
1409927947599 213.47137 26.701185 8.787669  85.20771 45.694035 105.81237 0 0
1409927947648 218.45 29.376106 9.70625  88.0435 45.154793 106.38602 0 0
1409927947763 218.20702 29.265795 9.698424  87.91544 45.188175 106.350235 0 0
1409927947868 218.49284 29.453047 9.706237  88.09202 45.141796 106.379295 0 0
1409927947920 219.30609 30.010548 9.848242  88.63266 45.02737 106.45901 0 0
1409927948015 217.55621 29.081654 9.571653  87.62577 45.234165 106.241745 0 0
1409927948101 216.60817 28.388529 9.51875  87.0028 45.40013 106.15995 0 0
1409927948211 217.64034 28.92802 9.703815  87.58936 45.284218 106.28591 0 0
1409927948255 218.25887 29.462122 9.875664  88.05763 45.184116 106.32748 0 0
1409927948400 218.30508 29.495012 9.866849  88.091156 45.174374 106.3293 0 0
1409927948449 219.44359 30.253933 10.125977  88.837685 45.033592 106.44771 0 0
1409927948554 219.89458 30.567448 10.219271  89.1421 44.97271 106.49396 0 0
1409927948634 221.04315 31.46543 10.54069  89.98487 44.82995 106.60127 0 0
1409927948727 218.9319 30.376093 9.859336  88.72352 45.00138 106.31276 0 0
1409927948849 215.70883 28.470312 9.299232  86.7769 45.395287 105.95589 0 0
1409927948970 216.94502 29.073112 9.58108  87.45501 45.265495 106.11242 0 0
1409927949085 216.75269 29.119102 9.484011  87.417015 45.25138 106.05953 0 0
1409927949140 217.96968 29.809805 9.668034  88.135574 45.095886 106.20547 0 0
1409927949263 218.75745 30.308737 9.557474  88.60789 44.946457 106.294846 0 0
1409927949339 219.80885 31.187538 9.668802  89.36965 44.760548 106.38084 0 0
1409927949430 219.47136 31.023985 9.582292  89.18859 44.78315 106.33138 0 0
1409927949519 216.12042 29.115091 9.244726  87.20786 45.22685 105.93026 0 0
1409927949622 216.83269 29.36073 9.247552  87.545296 45.171223 106.04109 0 0
1409927949684 219.19516 30.871342 9.4353  89.03145 44.8244 106.30924 0 0
1409927949825 219.37265 31.090508 9.443724  89.19784 44.77318 106.3119 0 0
1409927949855 219.60178 31.345781 9.436459  89.39047 44.71466 106.32005 0 0
1409927949947 219.72218 31.43487 9.504805  89.47979 44.71146 106.33008 0 0
1409927950057 219.61885 31.48931 9.719167  89.4725 44.71219 106.288956 0 0
1409927950116 220.96672 32.532173 10.0075655  90.44476 44.518074 106.4199 0 0
1409927950240 216.4422 29.92694 9.006562  87.68582 45.021015 105.86039 0 0
1409927950309 216.92526 29.941978 8.789076  87.83599 44.967552 105.97107 0 0
1409927950412 217.31819 30.226093 8.995403  88.10056 44.91961 106.00039 0 0
1409927950444 217.06396 30.197474 8.915833  88.00449 44.926537 105.951355 0 0
1409927950581 217.23767 30.349857 8.981901  88.1407 44.90552 105.95979 0 0
1409927950637 218.42192 30.95181 9.152019  88.80043 44.761303 106.11815 0 0
1409927950755 219.03609 31.375782 9.195872  89.20077 44.662186 106.17961 0 0
1409927950831 219.20453 31.615807 9.178906  89.3701 44.60297 106.178154 0 0
1409927950924 216.17632 29.835587 8.832174  87.558334 45.021484 105.822655 0 0
1409927950969 217.3944 30.272917 8.925  88.15006 44.907604 106.01388 0 0
1409927951134 217.91628 30.564167 9.044687  88.45638 44.851486 106.076324 0 0
1409927951148 218.89958 31.29664 9.118333  89.122314 44.678932 106.1706 0 0
1409927951255 219.04146 31.371407 9.19181  89.20991 44.676666 106.18659 0 0
1409927951331 219.64265 31.663385 9.236614  89.53908 44.59669 106.270836 0 0
1409927951430 219.66547 31.653555 9.249323  89.52554 44.592422 106.27146 0 0
1409927951469 219.72156 31.853138 9.504844  89.66968 44.589714 106.24742 0 0
1409927951610 218.64276 31.263945 9.308359  89.02733 44.712475 106.10833 0 0
1409927951701 218.4598 30.705364 9.009805  88.68465 44.791145 106.17414 0 0
1409927951760 219.83536 31.551588 9.215078  89.53367 44.60711 106.3345 0 0
1409927951916 219.42531 31.403725 9.317774  89.32897 44.659634 106.260704 0 0
1409927951950 220.79938 32.20225 9.454102  90.17107 44.47906 106.44013 0 0
1409927952051 221.08151 32.380104 9.497773  90.35225 44.43646 106.475624 0 0
1409927952145 220.089 31.910261 8.946667  89.7537 44.45505 106.32534 0 0
1409927952252 217.32945 30.595312 8.680365  88.250374 44.770912 105.942184 0 0
1409927952310 217.69615 30.348242 8.818191  88.24237 44.81896 106.0675 0 0
1409927952443 219.41766 31.317345 9.101784  89.25974 44.612785 106.28096 0 0
1409927952486 219.91734 32.054623 9.234831  89.7969 44.48117 106.2688 0 0
1409927952605 220.17552 32.242863 9.240234  89.970245 44.431927 106.29836 0 0
1409927952659 219.9986 32.27246 8.863972  89.88788 44.349243 106.2518 0 0
1409927952772 221.09265 33.074127 9.020742  90.65138 44.18307 106.370964 0 0
1409927952832 217.11975 30.488333 8.14513  88.086044 44.683647 105.93227 0 0
1409927952966 216.8207 29.78517 8.187474  87.64577 44.81974 105.99239 0 0
1409927953020 220.0811 31.699753 8.55668  89.59386 44.386173 106.38042 0 0
1409927953155 219.10573 31.183723 8.618489  89.042015 44.516747 106.24226 0 0
1409927953225 219.11742 31.311497 8.232187  89.07573 44.447083 106.22667 0 0
1409927953340 220.8175 32.230145 8.482357  90.067215 44.237892 106.44885 0 0
1409927953400 219.87938 31.848047 8.571315  89.59569 44.36414 106.295494 0 0
1409927953534 216.81851 30.139076 8.166485  87.80891 44.750366 105.92123 0 0
1409927953571 218.40686 30.679193 8.373737  88.55707 44.618958 106.17604 0 0
1409927953664 219.42888 31.212097 8.500638  89.14031 44.4975 106.30653 0 0
1409927953748 219.88547 31.534388 8.592682  89.44747 44.431797 106.3512 0 0
1409927953906 218.79054 30.897839 8.437604  88.79258 44.56375 106.21789 0 0
1409927953950 220.05756 31.704727 8.571641  89.582146 44.380314 106.35945 0 0
1409927954029 218.61737 31.039467 8.453607  88.80758 44.558933 106.15232 0 0
1409927954131 216.30328 29.576015 8.268008  87.39939 44.902447 105.90721 0 0
1409927954179 217.88953 30.208412 8.496458  88.18468 44.7425 106.14112 0 0
1409927954309 219.13188 30.901173 8.619675  88.91271 44.58719 106.28997 0 0
1409927954386 218.33984 30.588554 8.531107  88.5215 44.66716 106.17075 0 0
1409927954512 218.69281 30.76048 8.56694  88.71322 44.62745 106.21726 0 0
1409927954586 219.56235 31.318802 8.645455  89.25848 44.500233 106.31362 0 0
1409927954690 217.0185 29.95177 8.275  87.79411 44.800415 105.99901 0 0
1409927954746 217.20522 29.746655 8.199023  87.72645 44.8119 106.0793 0 0
1409927954894 218.29044 30.3578 8.31625  88.355675 44.663567 106.203125 0 0
1409927954963 217.96515 30.286694 8.304349  88.238205 44.692944 106.144714 0 0
1409927955062 218.40602 30.491705 8.392878  88.47973 44.655754 106.20104 0 0
1409927955152 218.89803 30.840559 8.475  88.803764 44.586693 106.24742 0 0
1409927955279 215.33621 28.769062 8.049206  86.70493 45.057472 105.84896 0 0
1409927955309 216.43513 29.161041 8.294805  87.210205 44.95677 106.01518 0 0
1409927955442 216.77083 29.329115 8.410573  87.40625 44.936535 106.05456 0 0
1409927955502 216.30206 29.18694 8.307969  87.18934 44.963905 105.98156 0 0
1409927955617 216.55927 29.299335 8.294765  87.3165 44.92698 106.01883 0 0
1409927955702 215.0795 28.646212 8.153177  86.56444 45.09646 105.81995 0 0
1409927955796 213.03612 27.306679 7.795508  85.2971 45.368515 105.63961 0 0
1409927955903 216.30446 28.905312 8.576941  87.07919 45.091614 106.02609 0 0
1409927955988 218.0122 29.925444 8.77543  88.1191 44.873074 106.212006 0 0
1409927956048 217.9126 29.860468 8.756419  88.05405 44.890625 106.20315 0 0
1409927956173 218.16759 30.010078 8.799401  88.20523 44.854347 106.230934 0 0
1409927956244 217.03468 29.512669 8.607995  87.615326 44.96948 106.07435 0 0
1409927956350 214.92255 28.1525 8.594388  86.30397 45.29844 105.86594 0 0
1409927956407 215.88023 28.634714 8.708816  86.82336 45.183777 105.9825 0 0
1409927956540 216.26831 28.874636 8.727682  87.05688 45.12539 106.0218 0 0
1409927956599 216.1942 28.888556 8.652226  87.03884 45.10888 106.00573 0 0
1409927956726 216.80486 29.276003 8.756042  87.414375 45.03146 106.06711 0 0
1409927956781 217.10442 29.507734 8.737812  87.61472 44.967735 106.09133 0 0
1409927956877 214.1645 27.95595 8.352969  85.97686 45.323803 105.74703 0 0
1409927956930 213.36467 27.406563 8.261875  85.47124 45.438644 105.68273 0 0
1409927957073 216.5886 29.048113 9.011836  87.26702 45.13906 106.05677 0 0
1409927957123 217.42525 29.620234 8.582683  87.79288 44.957657 106.14125 0 0
1409927957248 217.69415 29.77797 8.60039  87.95504 44.914246 106.17466 0 0
1409927957313 218.62079 30.384127 8.750169  88.54607 44.78854 106.268074 0 0
1409927957428 219.01234 30.671745 8.766003  88.80913 44.7231 106.30828 0 0
1409927957463 217.84732 30.241484 8.55082  88.23711 44.82091 106.12721 0 0
1409927957598 216.07286 29.14918 8.322956  87.14379 45.05982 105.936455 0 0
1409927957660 216.25131 29.158176 8.9839325  87.22396 45.12586 105.965675 0 0
1409927957772 216.70398 29.506159 9.022903  87.53005 45.04487 106.002396 0 0
1409927957855 216.53014 29.525806 8.955195  87.47953 45.03888 105.963905 0 0
1409927957958 217.12216 29.88789 8.987213  87.83703 44.949142 106.02724 0 0
1409927958008 218.36351 30.708998 8.8732815  88.63952 44.749584 106.160545 0 0
1409927958153 218.5751 30.864285 8.89681  88.78525 44.716537 106.17945 0 0
1409927958193 215.24548 28.954453 8.598763  86.81918 45.161327 105.791695 0 0
1409927958393 215.60541 29.095196 8.642995  86.99594 45.126015 105.84414 0 0
1409927958484 216.5714 29.791876 8.770156  87.635414 44.97784 105.928024 0 0
1409927958609 217.21107 30.183502 8.709675  88.022514 44.87052 105.99935 0 0
1409927958626 218.01012 30.766132 8.800052  88.557945 44.74555 106.07539 0 0
1409927958761 218.15073 30.860144 8.815234  88.64978 44.72505 106.0901 0 0
1409927958813 215.04657 29.077421 8.434961  86.81228 45.133957 105.72966 0 0
1409927958927 215.16606 29.05478 8.424375  86.83249 45.13271 105.76161 0 0
1409927959000 216.24724 29.631914 8.519466  87.44595 44.99031 105.89065 0 0
1409927959089 216.43518 29.80496 8.552969  87.5888 44.954063 105.90177 0 0
1409927959136 216.69446 29.954506 8.593177  87.74056 44.919712 105.930756 0 0
1409927959280 216.89085 30.077448 8.617591  87.864624 44.896744 105.949455 0 0
1409927959338 217.9419 30.758463 9.035195  88.55061 44.78453 106.059425 0 0
1409927959442 218.08244 30.870937 9.044531  88.650925 44.762108 106.06878 0 0
1409927959531 217.60669 30.728308 8.924883  88.43087 44.788307 105.988174 0 0
1409927959628 214.83269 28.915209 8.647669  86.675705 45.192944 105.71154 0 0
1409927959686 215.60071 29.235247 8.789037  87.06797 45.122734 105.81604 0 0
1409927959832 216.06787 29.522917 8.826732  87.3474 45.050705 105.86584 0 0
1409927959876 216.20238 29.57125 8.800196  87.404724 45.02664 105.88714 0 0
1409927959990 216.4981 29.738853 8.85763  87.58436 44.995052 105.919815 0 0
1409927960059 217.93492 30.586771 8.746732  88.43586 44.768333 106.08924 0 0
1409927960162 218.25339 30.792019 8.768463  88.63785 44.71982 106.123856 0 0
1409927960207 218.81354 31.196745 8.8695965  89.0134 44.639816 106.1782 0 0
1409927960367 217.77402 30.696419 8.70845  88.44457 44.7575 106.034035 0 0
1409927960403 215.79185 29.21332 8.70806  87.10203 45.101536 105.865524 0 0
1409927960520 216.0882 29.360651 8.7454815  87.26404 45.062553 105.90393 0 0
1409927960589 216.26994 29.516758 8.716966  87.388985 45.01836 105.915054 0 0
1409927960694 216.53221 29.641119 8.771875  87.536064 44.994663 105.94732 0 0
1409927960727 217.28456 30.045755 8.881615  87.96899 44.90849 106.03487 0 0
1409927960860 218.1848 30.542774 8.746862  88.493 44.772526 106.14523 0 0
1409927960968 218.88771 31.054453 8.826224  88.96527 44.65815 106.21497 0 0
1409927961021 216.23792 29.49168 8.438373  87.37229 44.999714 105.90854 0 0
1409927961176 215.9373 29.148308 8.484492  87.114624 45.08521 105.90445 0 0
1409927961205 217.11565 29.771301 8.69642  87.77607 44.94203 106.04752 0 0
1409927961319 217.19223 29.895664 8.740377  87.86479 44.92721 106.042786 0 0
1409927961384 217.30255 29.898867 8.828438  87.911354 44.941017 106.06445 0 0
1409927961480 217.93675 30.238243 8.88694  88.271904 44.856457 106.14352 0 0
1409927961553 218.53265 30.617525 8.947735  88.64358 44.770496 106.2074 0 0
1409927961688 218.9126 30.878658 8.9978  88.89339 44.71406 106.24786 0 0
1409927961733 215.71333 28.919752 8.643463  86.93525 45.163776 105.896904 0 0
1409927961847 216.22437 29.116146 8.464766  87.16953 45.074062 105.9756 0 0
1409927961921 217.30212 29.721785 8.637461  87.79806 44.948204 106.09719 0 0
1409927962035 217.24756 29.684193 8.607291  87.77401 44.948933 106.09297 0 0
1409927962109 218.00839 30.107344 8.735755  88.22221 44.856796 106.18479 0 0
1409927962239 218.55667 30.44625 8.765378  88.55255 44.772865 106.245964 0 0
1409927962290 219.36333 31.010391 8.846666  89.08441 44.646717 106.32945 0 0
1409927962391 218.61784 30.708841 8.789726  88.70948 44.73643 106.21497 0 0
1409927962463 216.23792 29.100534 8.512044  87.17487 45.083645 105.980286 0 0
1409927962595 216.98085 29.420404 8.85349  87.5658 45.040363 106.07794 0 0
1409927962662 217.5837 29.845339 8.875755  87.96206 44.941746 106.133545 0 0
1409927962754 217.62485 29.850378 8.8875  87.97822 44.942837 106.13956 0 0
1409927962857 218.58182 30.400234 9.003841  88.550095 44.81526 106.25435 0 0
1409927962900 219.46027 30.997877 9.124636  89.11927 44.68823 106.34617 0 0
1409927963046 219.51047 31.011862 9.127396  89.14153 44.682785 106.35458 0 0
1409927963107 216.7364 29.478594 8.7608595  87.52285 45.02935 106.01198 0 0
1409927963216 216.69617 29.32022 8.675052  87.42354 45.046406 106.03646 0 0
1409927963283 218.2 30.098555 8.742318  88.26977 44.845337 106.228516 0 0
1409927963398 218.13937 30.132917 8.718451  88.26719 44.83906 106.20883 0 0
1409927963433 218.52885 30.351185 8.726666  88.49152 44.77982 106.256874 0 0
1409927963570 218.79256 30.522175 8.784518  88.65876 44.744843 106.28523 0 0
1409927963624 220.0066 31.321615 8.9078  89.43276 44.561302 106.419685 0 0
1409927963746 220.18027 31.471796 9.254284  89.57348 44.577553 106.42328 0 0
1409927963843 216.74503 29.549934 8.790131  87.55612 45.006744 106.0033 0 0
1409927963907 217.41502 29.69815 8.887565  87.83596 44.971615 106.12347 0 0
1409927964044 218.51364 30.289856 8.830898  88.45926 44.80599 106.25859 0 0
1409927964147 218.35901 30.26487 8.817201  88.40098 44.81578 106.22747 0 0
1409927964234 219.24664 30.796797 8.947097  88.940155 44.69987 106.33456 0 0
1409927964351 219.89091 31.186993 9.010989  89.33314 44.609505 106.40984 0 0
1409927964442 219.13521 30.949831 8.819935  88.9726 44.663387 106.28367 0 0
1409927964536 216.71019 29.345665 8.749427  87.44262 45.0469 106.03042 0 0
1409927964581 218.10533 30.026796 8.968372  88.22974 44.90211 106.21323 0 0
1409927964707 218.60338 30.36944 9.013034  88.545074 44.820053 106.26518 0 0
1409927964768 218.44704 30.352201 9.012357  88.49477 44.8325 106.23117 0 0
1409927964882 218.90176 30.608906 9.035912  88.75855 44.769608 106.29015 0 0
1409927964970 219.92615 31.28539 9.20155  89.41502 44.62961 106.39904 0 0
1409927965070 220.34161 31.662004 9.435  89.73784 44.570755 106.4274 0 0
1409927965113 217.00748 29.705456 8.976302  87.73034 45.016094 106.02901 0 0
1409927965242 216.88809 29.53651 8.79362  87.601875 45.01888 106.0382 0 0
1409927965315 218.59105 30.405338 9.0865755  88.5702 44.83406 106.25706 0 0
1409927965424 218.67593 30.574167 9.09974  88.68203 44.802734 106.24586 0 0
1409927965509 218.97063 30.750443 9.138867  88.86081 44.758724 106.283 0 0
1409927965616 219.85312 31.319818 9.278112  89.41985 44.64534 106.38055 0 0
1409927965688 220.46407 31.74392 9.433451  89.82311 44.550808 106.44086 0 0
1409927965755 219.83244 31.55957 9.342995  89.53958 44.609272 106.333336 0 0
1409927965862 216.93445 29.70991 8.935065  87.71228 45.005676 106.01526 0 0
1409927965918 218.44447 30.413113 8.909362  88.51694 44.80914 106.22898 0 0
1409927966038 218.9724 30.703945 8.968881  88.82495 44.74289 106.29229 0 0
1409927966103 218.74713 30.703463 8.891849  88.754684 44.737892 106.24318 0 0
1409927966156 219.26047 30.99836 9.026185  89.06651 44.6869 106.3081 0 0
1409927966301 219.96996 31.427605 9.072865  89.49335 44.580025 106.393 0 0
1409927966371 220.59761 31.94474 9.468619  89.96033 44.504894 106.43844 0 0
1409927966427 217.64949 30.252916 9.025925  88.200806 44.882526 106.07331 0 0
1409927966570 217.63086 30.107813 8.865886  88.12729 44.908176 106.09742 0 0
1409927966622 219.85646 31.356497 9.236745  89.446014 44.639687 106.37524 0 0
1409927966716 219.66245 31.27634 9.1735935  89.33867 44.652657 106.346306 0 0
1409927966793 219.08682 30.94353 9.295013  88.99499 44.73289 106.27297 0 0
1409927966927 219.74765 31.335781 9.462317  89.40824 44.666405 106.35018 0 0
1409927967001 220.08995 31.733776 9.506771  89.715454 44.582108 106.36372 0 0
1409927967107 217.07211 29.853477 9.117929  87.83401 45.00479 106.019424 0 0
1409927967151 217.98114 30.138515 9.018958  88.24939 44.905884 106.169014 0 0
1409927967246 218.41632 30.368242 9.085468  88.499664 44.850155 106.226585 0 0
1409927967345 218.66414 30.687513 9.130339  88.742645 44.797264 106.225105 0 0
1409927967485 218.52945 30.579752 9.055781  88.639114 44.803593 106.214714 0 0
1409927967540 220.05495 31.59513 9.347578  89.63296 44.60091 106.38281 0 0
1409927967709 219.64589 31.414349 9.353034  89.4082 44.638306 106.31847 0 0
1409927967735 216.92697 29.662031 8.918659  87.6969 45.034557 106.02528 0 0
1409927967922 217.12192 29.759817 8.878554  87.79785 44.993595 106.05336 0 0
1409927968036 217.31122 29.942877 8.815273  87.94259 44.93409 106.05815 0 0
1409927968137 218.37665 30.585352 8.976993  88.59137 44.793255 106.18013 0 0
