时间截 R分量 G分量 B分量  Y分量 U分量 V分量 脉搏 血氧
1409910444247 203.26231 39.01978 11.437161  89.20959 45.132553 101.20138 0 0
1409910444367 203.13403 38.929596 11.394466  89.12441 45.145676 101.19117 0 0
1409910444409 203.21767 38.959885 11.361953  89.15901 45.126926 101.20456 0 0
1409910444532 203.40276 39.119972 11.393971  89.29832 45.098385 101.21482 0 0
1409910444598 203.80908 39.57186 11.5197  89.651184 45.027996 101.217735 0 0
1409910444650 203.90706 39.625233 11.490078  89.70346 45.01013 101.23128 0 0
1409910444767 203.93137 39.605793 11.454297  89.69734 45.002163 101.2399 0 0
1409910444856 203.79475 39.565144 11.381576  89.631195 44.998802 101.220314 0 0
1409910444899 202.75723 38.725704 11.275703  88.903595 45.171665 101.14753 0 0
1409910445033 202.86244 38.805588 11.302734  88.9791 45.1613 101.15607 0 0
1409910445133 203.11087 39.049923 11.309193  89.17381 45.106796 101.16555 0 0
1409910445179 203.03745 39.038425 11.334401  89.15094 45.12078 101.14948 0 0
1409910445315 203.17133 39.153477 11.371029  89.24882 45.101353 101.157295 0 0
1409910445352 203.46762 39.386368 11.30418  89.4438 45.030575 101.18166 0 0
1409910445462 203.54283 39.453033 11.374284  89.503426 45.029972 101.18479 0 0
1409910445533 203.72542 39.614426 11.352097  89.62999 44.985912 101.19656 0 0
1409910445618 203.89111 39.74203 11.359414  89.74104 44.958725 101.208435 0 0
1409910445675 204.054 39.8806 11.36569  89.85793 44.929634 101.21877 0 0
1409910445755 203.05357 39.223007 11.220664  89.234985 45.060158 101.12338 0 0
1409910445844 202.29507 38.617733 11.168372  88.71359 45.19237 101.06904 0 0
1409910445903 202.34549 38.61703 11.190782  88.730194 45.19448 101.07906 0 0
1409910446010 202.43697 38.72626 11.184752  88.81108 45.172474 101.079895 0 0
1409910446058 202.24196 38.58659 11.163372  88.68461 45.20026 101.06206 0 0
1409910446159 202.40614 38.71711 11.233724  88.804115 45.185806 101.07211 0 0
1409910446259 202.66772 38.87771 11.229206  88.95712 45.143307 101.10086 0 0
1409910446386 202.77185 38.974792 11.194062  89.031494 45.112057 101.10727 0 0
1409910446444 203.11322 39.337994 11.332539  89.31902 45.066483 101.111404 0 0
1409910446560 203.21716 39.397617 11.289961  89.374596 45.03969 101.12427 0 0
1409910446606 202.63734 39.078465 11.232839  89.04758 45.115025 101.056274 0 0
1409910446698 201.84557 38.41776 11.114453  88.48603 45.24349 101.00667 0 0
1409910446820 204.04974 39.596745 12.293554  89.80953 45.196014 101.24357 0 0
1409910446922 204.11914 39.72647 12.24198  89.9003 45.16513 101.239685 0 0
1409910446976 204.01796 39.778477 12.341433  89.91146 45.186016 101.20661 0 0
1409910447103 204.18292 39.871574 12.343997  90.00451 45.1606 101.226326 0 0
1409910447150 204.36868 39.989285 12.319062  90.11268 45.12396 101.24635 0 0
1409910447328 204.45636 40.073387 12.337396  90.18108 45.106224 101.24971 0 0
1409910447385 204.84506 40.353764 12.340364  90.43081 45.041485 101.28425 0 0
1409910447491 204.70474 40.363293 12.371002  90.40065 45.055443 101.24989 0 0
1409910447543 202.99551 38.930378 12.287435  89.18048 45.35568 101.13602 0 0
1409910447670 203.00961 38.93423 12.298685  89.18884 45.35677 101.13724 0 0
1409910447723 203.15671 39.036446 12.3055725  89.280365 45.333385 101.15008 0 0
1409910447834 202.99756 38.93025 12.257656  89.17941 45.35198 101.135704 0 0
1409910447905 203.3329 39.22824 12.334792  89.43291 45.29906 101.15419 0 0
1409910447994 203.49449 39.38064 12.338802  89.555595 45.267345 101.160675 0 0
1409910448067 203.65923 39.527317 12.320964  89.67215 45.228905 101.170784 0 0
1409910448193 203.77304 39.605614 12.348347  89.74271 45.211407 101.18214 0 0
1409910448236 204.18231 39.984337 12.088659  90.032486 45.088306 101.21237 0 0
1409910448339 204.52754 40.416496 12.2308855  90.35484 45.031353 101.19773 0 0
1409910448426 203.49313 39.610638 11.988815  89.64229 45.168385 101.129555 0 0
1409910448539 202.52568 38.85909 12.042174  88.99585 45.352943 101.05125 0 0
1409910448572 202.60439 38.873634 12.057709  89.02719 45.350025 101.06612 0 0
1409910448679 202.65305 38.90802 12.060195  89.06048 45.339767 101.07138 0 0
1409910448735 202.53511 38.846603 12.015625  88.99021 45.347004 101.05651 0 0
1409910448837 202.61652 38.907593 12.024401  89.04525 45.33555 101.062706 0 0
1409910448897 203.05836 39.26237 12.049414  89.34927 45.258335 101.091354 0 0
1409910448993 203.19308 39.405727 12.104011  89.46318 45.237682 101.09255 0 0
1409910449046 203.35918 39.49211 12.1054945  89.55754 45.213543 101.11375 0 0
1409910449191 203.60854 39.72996 12.175508  89.74687 45.175312 101.12039 0 0
1409910449229 204.2746 40.486485 12.205195  90.32357 45.035755 101.129036 0 0
1409910449345 204.3852 40.558113 12.243424  90.3947 45.026356 101.13935 0 0
1409910449456 203.2374 39.662838 12.002891  89.600784 45.187473 101.05682 0 0
1409910449514 202.28435 38.93832 11.918282  88.96571 45.341354 100.98797 0 0
1409910449625 202.36368 38.98245 11.931758  89.00943 45.332684 100.999245 0 0
1409910449698 202.44704 38.99392 11.922734  89.03995 45.32271 101.01659 0 0
1409910449793 202.3422 38.90939 11.88302  88.9632 45.32982 101.011696 0 0
1409910449831 202.65843 39.108517 11.963854  89.161736 45.297474 101.040726 0 0
1409910449999 202.77914 39.232384 11.973985  89.26138 45.274662 101.04385 0 0
1409910450037 203.11342 39.483387 12.012539  89.481155 45.21958 101.07073 0 0
1409910450148 203.1944 39.536354 11.993528  89.52924 45.202526 101.08112 0 0
1409910450163 203.40927 39.59305 11.976003  89.6161 45.174217 101.11964 0 0
1409910450273 203.46083 39.613724 11.945547  89.63754 45.16138 101.12638 0 0
1409910450309 201.8187 38.48668 11.725273  88.586006 45.39914 100.97698 0 0
1409910450427 201.60555 38.34504 11.731979  88.453766 45.43307 100.95838 0 0
1409910450487 204.30167 39.776756 12.593971  90.02676 45.254272 101.26656 0 0
1409910450530 204.39568 39.94612 12.644805  90.14715 45.22953 101.25615 0 0
1409910450644 204.20555 39.804504 12.588815  90.01404 45.253204 101.24195 0 0
1409910450702 204.41428 39.937096 12.584597  90.139 45.21784 101.264275 0 0
1409910450805 204.61288 40.067772 12.658555  90.27255 45.203255 101.280785 0 0
1409910450899 204.85881 40.261288 12.647083  90.43531 45.15138 101.30185 0 0
1409910451004 205.06114 40.474426 12.667213  90.60558 45.10992 101.30771 0 0
1409910451065 205.35284 40.64138 12.6523695  90.76756 45.057785 101.342606 0 0
1409910451180 205.6406 40.86888 12.693385  90.971054 45.0131 101.36437 0 0
1409910451229 204.3826 39.923996 12.506654  90.11604 45.20448 101.25984 0 0
1409910451360 203.65079 39.39794 12.474114  89.64219 45.327656 101.195366 0 0
1409910451410 203.61168 39.26802 12.509987  89.55835 45.359715 101.20865 0 0
1409910451514 203.73584 39.310963 12.473138  89.61291 45.337162 101.22791 0 0
1409910451574 203.63118 39.178036 12.468776  89.51547 45.361927 101.22979 0 0
1409910451696 203.79207 39.275574 12.469063  89.60611 45.33461 101.245705 0 0
1409910451756 204.07616 39.50047 12.362487  89.7922 45.265415 101.26836 0 0
1409910451856 204.4577 39.79906 12.679883  90.07966 45.248306 101.29461 0 0
1409910451910 204.68535 39.935246 12.65405  90.20598 45.20737 101.318985 0 0
1409910452009 204.91286 40.079075 12.663802  90.34685 45.171093 101.34297 0 0
1409910452057 205.30124 40.4491 12.732513  90.65063 45.101563 101.36242 0 0
1409910452195 205.36768 40.454414 12.756002  90.67563 45.1037 101.37391 0 0
1409910452238 203.30368 38.879986 12.4401045  89.26095 45.414894 101.21497 0 0
1409910452338 203.35304 38.885952 12.382669  89.2732 45.398335 101.22575 0 0
1409910452407 203.62877 39.010845 12.384844  89.413284 45.360783 101.26227 0 0
1409910452540 203.49715 38.884533 12.343099  89.30737 45.379166 101.25568 0 0
1409910452590 203.84743 39.209896 12.422565  89.581795 45.323307 101.27224 0 0
1409910452720 204.02715 39.310078 12.438138  89.68538 45.301277 101.29276 0 0
1409910452779 204.40327 39.61422 12.2028  89.92661 45.194584 101.325966 0 0
1409910452873 204.50082 39.67272 12.212539  89.98443 45.182606 101.33489 0 0
1409910452946 204.93578 40.14306 12.3346615  90.36134 45.108852 101.34375 0 0
1409910453053 204.38503 39.780834 12.232122  90.00905 45.177475 101.29026 0 0
1409910453103 203.09743 38.686718 12.232669  89.083916 45.41185 101.20917 0 0
1409910453224 203.2445 38.764038 12.263086  89.16797 45.3963 101.22513 0 0
1409910453283 203.54922 39.045288 12.273645  89.401054 45.338856 101.23891 0 0
1409910453403 203.46443 38.933853 12.246485  89.31604 45.35474 101.241875 0 0
1409910453483 203.77965 39.16862 12.247162  89.52568 45.294167 101.26852 0 0
1409910453587 204.09157 39.513462 12.38487  89.80585 45.25456 101.26987 0 0
1409910453643 204.41495 39.86798 12.507382  90.09027 45.204296 101.27661 0 0
1409910453758 204.53423 39.99884 12.507513  90.191666 45.17672 101.280624 0 0
1409910453818 205.08948 40.5825 12.667018  90.66782 45.082134 101.29435 0 0
1409910453920 205.19817 40.641747 12.635495  90.72107 45.05979 101.30885 0 0
1409910453989 203.22572 39.1437 12.333268  89.37409 45.3525 101.15258 0 0
1409910454087 203.17636 39.13901 12.493268  89.37867 45.390495 101.13987 0 0
1409910454152 203.32964 39.21057 12.436146  89.448616 45.356277 101.1619 0 0
1409910454302 203.40976 39.302746 12.489232  89.52207 45.34396 101.16289 0 0
1409910454374 203.74399 39.56047 12.515417  89.75357 45.286434 101.1881 0 0
1409910454475 204.11546 39.957333 12.368399  90.04868 45.183125 101.204216 0 0
1409910454551 204.3981 40.251472 12.43138  90.28995 45.1375 101.21083 0 0
1409910454664 204.59468 40.441288 12.486328  90.446396 45.103203 101.21867 0 0
1409910454711 205.05287 40.8394 12.549401  90.78461 45.02844 101.24607 0 0
1409910454842 205.0648 40.74125 12.442291  90.72632 45.01591 101.269424 0 0
1409910454868 204.54253 40.55707 12.487187  90.492226 45.086746 101.18794 0 0
1409910454964 204.13214 40.25117 12.464583  90.22181 45.16232 101.15099 0 0
1409910455037 203.76772 40.02341 12.529219  90.00896 45.238827 101.11099 0 0
1409910455133 203.84825 39.98125 12.480326  90.00726 45.225025 101.13948 0 0
1409910455190 203.94952 40.12629 12.548633  90.11538 45.214687 101.13071 0 0
1409910455319 203.97107 40.169113 12.571641  90.1442 45.20901 101.129036 0 0
1409910455366 204.40334 40.48419 12.598372  90.426956 45.136017 101.16599 0 0
1409910455478 204.48132 40.50319 12.582396  90.456474 45.124454 101.17976 0 0
1409910455581 204.67935 40.602814 12.589336  90.56738 45.09729 101.20622 0 0
1409910455681 204.865 40.71772 12.573021  90.67512 45.05948 101.22846 0 0
1409910455736 204.47198 40.33729 12.348685  90.34672 45.0962 101.214325 0 0
1409910455857 203.58954 39.57974 12.186172  89.69251 45.232346 101.15925 0 0
1409910455918 203.65594 39.46418 12.335534  89.66218 45.283176 101.18919 0 0
1409910456016 203.87721 39.69444 12.376094  89.84953 45.23992 101.19596 0 0
1409910456101 203.85165 39.837215 12.240677  89.90911 45.20487 101.16961 0 0
1409910456221 204.09975 40.014114 12.252239  90.07112 45.16552 101.19203 0 0
1409910456343 204.44113 40.18302 12.243385  90.24624 45.1087 101.238174 0 0
1409910456415 204.63081 40.32315 12.263099  90.37454 45.08026 101.25258 0 0
1409910456518 204.88454 40.523243 12.222149  90.54246 45.02302 101.27364 0 0
1409910456604 205.10274 40.61107 12.208893  90.64306 44.992813 101.30515 0 0
1409910456706 204.05606 39.932434 12.089922  89.99526 45.139297 101.19995 0 0
1409910456759 203.15887 39.07173 12.391185  89.316666 45.364323 101.14797 0 0
1409910456865 203.29497 39.16969 12.447305  89.40905 45.352863 101.15927 0 0
1409910456938 203.46407 39.273254 12.391263  89.50393 45.31323 101.178825 0 0
1409910457064 203.36807 39.14466 12.3680725  89.4087 45.330494 101.18091 0 0
1409910457109 203.6624 39.288387 12.3717575  89.56384 45.2925 101.217575 0 0
1409910457255 203.84358 39.345898 12.345495  89.63686 45.264347 101.24573 0 0
1409910457290 204.14551 39.683125 12.203984  89.88292 45.170704 101.25912 0 0
1409910457386 204.24696 39.705677 12.219075  89.92117 45.16294 101.27703 0 0
1409910457439 204.53734 39.895275 12.239479  90.09983 45.119453 101.30557 0 0
1409910457540 204.62978 39.960926 12.235169  90.15992 45.102863 101.313774 0 0
1409910457576 204.77962 40.189842 12.245808  90.31944 45.0562 101.30568 0 0
1409910457657 203.9948 39.684494 12.192878  89.8418 45.17732 101.22461 0 0
1409910457733 202.95142 38.806484 11.924128  89.077446 45.339844 101.16013 0 0
1409910457853 203.1407 38.826042 11.925873  89.134964 45.32151 101.19849 0 0
1409910457920 203.16875 38.79215 11.900508  89.12156 45.317345 101.20937 0 0
1409910458025 203.11075 38.674713 11.825847  89.03984 45.3244 101.21956 0 0
1409910458101 203.36412 38.74319 11.8403  89.14496 45.29906 101.25943 0 0
1409910458161 203.53273 38.853214 11.839844  89.244156 45.269245 101.27737 0 0
1409910458266 203.69305 38.95366 11.815391  89.33745 45.23745 101.294014 0 0
1409910458356 203.93985 39.16638 11.8546095  89.52254 45.198723 101.30883 0 0
1409910458446 204.16417 39.504116 11.898281  89.76006 45.1407 101.29625 0 0
1409910458571 203.21329 39.26681 11.85862  89.37813 45.234974 101.13091 0 0
1409910458615 202.7473 39.03042 12.198334  89.15785 45.371407 101.0594 0 0
1409910458744 203.13824 39.496758 12.381953  89.52847 45.316406 101.05666 0 0
1409910458790 203.90448 41.329597 12.905872  90.77974 45.124687 100.9049 0 0
1409910458896 203.96773 41.37452 12.95306  90.8259 45.12526 100.91242 0 0
1409910458966 204.50723 41.421055 12.994974  90.9998 45.088123 101.02172 0 0
1409910459088 204.68117 41.04948 12.819414  90.8448 45.08776 101.13781 0 0
1409910459122 205.02081 39.698254 12.228763  90.17725 45.135834 101.47885 0 0
1409910459256 204.87642 38.96966 11.959792  89.727875 45.195988 101.586174 0 0
1409910459320 202.24266 34.87268 10.7820835  86.70233 45.706406 101.75182 0 0
1409910459436 205.83008 35.520977 11.687747  88.106705 45.630337 102.37703 0 0
1409910459509 208.24072 35.85219 12.437592  89.01314 45.5981 102.82464 0 0
1409910459610 208.41512 34.519855 12.27233  88.36509 45.759766 103.114815 0 0
1409910459651 209.0598 34.611404 12.248776  88.58419 45.728592 103.230286 0 0
1409910459776 209.33524 34.82198 12.375808  88.785934 45.70716 103.24906 0 0
1409910459824 211.74998 37.310978 13.545873  90.831406 45.404324 103.30706 0 0
1409910459935 212.95093 39.347683 14.566692  92.32641 45.227787 103.20023 0 0
1409910460014 211.06055 38.604843 13.595586  91.379166 45.26112 102.96424 0 0
1409910460117 210.86868 38.90591 14.268568  91.50597 45.35031 102.83846 0 0
1409910460152 210.62628 38.767956 14.356093  91.38288 45.407604 102.809296 0 0
1409910460276 210.85802 38.960636 14.4040365  91.55448 45.368828 102.83013 0 0
1409910460376 211.08786 39.113438 14.372422  91.68914 45.322605 102.852684 0 0
1409910460429 210.93861 38.84302 14.231185  91.48941 45.344715 102.86734 0 0
1409910460540 210.76483 38.465443 14.049192  91.23331 45.37039 102.90453 0 0
1409910460588 210.82982 38.132915 13.818125  91.06526 45.357292 102.99099 0 0
1409910460690 210.76953 37.803566 13.646719  90.85613 45.377083 103.03521 0 0
1409910460738 211.14023 38.29871 13.747266  91.22461 45.2925 103.02768 0 0
1409910460828 211.1635 38.276978 13.733763  91.22008 45.29362 103.03851 0 0
1409910460882 210.1371 37.560314 13.542487  90.54264 45.429012 102.94227 0 0
1409910460951 209.86288 37.290314 13.453698  90.31828 45.475418 102.93042 0 0
1409910461067 210.17294 37.720093 13.640417  90.61899 45.417812 102.90857 0 0
1409910461129 210.82933 38.391212 13.805677  91.164215 45.317265 102.9232 0 0
1409910461323 210.80728 38.307827 13.758282  91.11577 45.32432 102.93448 0 0
1409910461362 211.73366 39.2307 13.997513  91.85974 45.1669 102.96984 0 0
1409910461485 211.85468 39.324986 13.987435  91.943726 45.142654 102.98117 0 0
1409910461545 212.16046 39.48607 13.953984  92.10613 45.085598 103.02128 0 0
1409910461650 212.37042 39.742317 14.021341  92.304634 45.047085 103.01995 0 0
1409910461727 211.7275 39.457382 13.987643  91.97651 45.130833 102.928154 0 0
1409910461852 211.8786 39.760532 14.108672  92.19898 45.098957 102.91172 0 0
1409910461867 212.10605 39.988163 14.142878  92.38768 45.051693 102.92221 0 0
1409910461952 212.15604 40.007267 14.116602  92.40612 45.04125 102.93029 0 0
1409910462057 212.48796 40.4394 13.753554  92.72441 44.930157 102.936745 0 0
1409910462118 212.60152 40.37944 13.655078  92.711266 44.908802 102.97273 0 0
1409910462162 212.84958 40.684063 13.6601305  92.93745 44.84336 102.97828 0 0
1409910462293 212.96779 40.740246 13.655495  93.00229 44.824894 102.9944 0 0
1409910462349 210.66231 39.419064 13.277864  91.59189 45.01206 102.71216 0 0
1409910462454 210.23083 39.181118 13.236185  91.34504 45.0707 102.65805 0 0
1409910462513 210.19455 39.241745 13.270885  91.37769 45.073177 102.64044 0 0
1409910462610 210.39503 39.47039 13.296783  91.55511 45.030624 102.64539 0 0
1409910462696 210.55336 39.624844 13.3147  91.67549 44.9994 102.650444 0 0
1409910462751 210.63535 39.816708 13.312969  91.79453 44.961433 102.63672 0 0
1409910462854 210.87808 40.132538 13.435989  92.030106 44.927837 102.62688 0 0
1409910462914 211.0478 40.26759 13.419388  92.14818 44.895103 102.640625 0 0
1409910463038 211.29953 40.591705 13.463034  92.37769 44.833828 102.63023 0 0
1409910463170 211.60083 40.902176 13.497344  92.62489 44.77354 102.640076 0 0
1409910463195 210.8636 40.33331 13.300417  92.10928 44.86836 102.58146 0 0
1409910463258 211.03429 40.557644 13.406119  92.281715 44.845 102.57602 0 0
1409910463321 211.18893 40.72845 13.448242  92.417175 44.816616 102.58143 0 0
1409910463433 211.33406 40.83207 13.470599  92.51307 44.797447 102.594505 0 0
1409910463537 211.49152 41.025845 13.530638  92.66303 44.768177 102.594925 0 0
1409910463587 211.73697 41.351524 13.632044  92.9136 44.72065 102.59125 0 0
1409910463694 212.00693 41.687057 13.225964  93.14728 44.618618 102.61357 0 0
1409910463780 209.81734 40.340286 12.457865  91.75849 44.774113 102.37211 0 0
1409910463875 210.22813 40.7343 12.877669  92.101395 44.748333 102.381195 0 0
1409910463919 210.3596 40.76111 12.825833  92.1444 44.724087 102.40552 0 0
1409910464049 210.40771 40.7515 12.826119  92.150764 44.722187 102.41786 0 0
1409910464104 209.97458 40.451653 12.727604  91.86549 44.776146 102.37685 0 0
1409910464210 209.78014 40.26194 12.703008  91.71455 44.81112 102.367836 0 0
1409910464270 210.01527 40.40275 12.807539  91.86059 44.798515 102.39401 0 0
1409910464379 210.16273 40.497643 12.815  91.94914 44.777813 102.41086 0 0
1409910464458 210.25899 40.643204 12.890286  92.062775 44.765156 102.40393 0 0
1409910464547 210.04808 40.21358 12.730104  91.76281 44.809322 102.435104 0 0
1409910464638 210.32182 40.3991 12.735599  91.9333 44.762447 102.46398 0 0
1409910464682 210.42247 40.453087 12.717552  91.98651 44.73979 102.47826 0 0
1409910464802 210.53902 40.564194 12.738086  92.07827 44.722916 102.482086 0 0
1409910464867 210.72392 40.71099 12.7773695  92.20554 44.694843 102.49484 0 0
1409910464906 210.87454 40.832775 12.782565  92.310936 44.664894 102.50656 0 0
1409910465014 210.92842 40.893333 12.8075  92.35818 44.66164 102.50664 0 0
1409910465072 209.98125 40.02086 12.630573  91.63466 44.824608 102.45781 0 0
1409910465249 210.06694 40.01277 12.686185  91.65986 44.834244 102.47682 0 0
1409910465311 210.30899 40.223034 12.772539  91.841995 44.805363 102.49057 0 0
1409910465403 210.25154 40.179035 12.772383  91.803825 44.813282 102.48542 0 0
1409910465475 210.4224 40.33988 12.837578  91.93909 44.790314 102.49456 0 0
1409910465636 210.60246 40.503426 12.917045  92.079414 44.77578 102.50315 0 0
1409910465687 210.82463 40.71922 12.979909  92.26267 44.73979 102.51315 0 0
1409910465731 210.91272 40.80224 12.997526  92.32932 44.72224 102.5162 0 0
1409910465857 210.47328 40.528687 12.933294  92.06165 44.78388 102.470184 0 0
1409910465942 209.93929 39.92108 12.841992  91.58947 44.891483 102.46232 0 0
1409910466000 210.19566 40.118595 12.937539  91.77445 44.869114 102.48052 0 0
1409910466128 210.14717 40.029778 12.931394  91.71311 44.88362 102.485054 0 0
1409910466175 210.2072 40.138424 12.954726  91.79013 44.869038 102.480415 0 0
1409910466265 210.25839 40.132305 12.950052  91.79784 44.865547 102.4919 0 0
1409910466340 210.40607 40.262722 12.962331  91.90839 44.84104 102.501015 0 0
1409910466444 210.62373 40.500248 13.061758  92.10177 44.810623 102.5049 0 0
1409910466514 210.76161 40.63176 13.049492  92.20523 44.776512 102.51258 0 0
1409910466631 210.8422 40.707474 13.081536  92.27368 44.769245 102.514534 0 0
1409910466668 209.62852 39.699974 12.883216  91.39971 44.96219 102.43002 0 0
1409910466819 209.63681 39.664585 12.892578  91.381134 44.96909 102.43776 0 0
1409910466838 209.90231 39.896408 12.96737  91.58476 44.931118 102.455 0 0
1409910466946 209.9008 39.939243 12.974805  91.60637 44.92401 102.44732 0 0
1409910467001 209.84753 39.93892 13.001094  91.59683 44.937473 102.43367 0 0
1409910467116 209.88422 39.894413 12.947825  91.576706 44.930443 102.45138 0 0
1409910467159 210.20026 40.176613 12.998816  91.81333 44.8756 102.469086 0 0
1409910467261 210.29443 40.26659 12.998867  91.887085 44.85289 102.47406 0 0
1409910467335 210.44609 40.433243 13.033894  92.01693 44.829323 102.47617 0 0
1409910467437 210.61034 40.567474 13.051979  92.13194 44.801014 102.488304 0 0
1409910467524 210.73581 40.759155 13.097487  92.272514 44.768517 102.48253 0 0
1409910467587 209.48819 39.72461 12.934922  91.38143 44.980495 102.39523 0 0
1409910467681 209.58867 39.73845 12.956536  91.41919 44.980545 102.41445 0 0
1409910467738 209.83069 40.036953 13.041107  91.649704 44.934193 102.414795 0 0
1409910467868 209.77954 39.948895 12.998164  91.58275 44.942787 102.41914 0 0
1409910467911 209.77939 39.951405 13.026719  91.58686 44.947136 102.41776 0 0
1409910468029 209.915 40.005913 13.020911  91.65201 44.928932 102.4381 0 0
1409910468101 210.19238 40.22177 13.046289  91.842125 44.880207 102.4588 0 0
1409910468194 210.33746 40.371433 13.066406  91.95737 44.853855 102.46562 0 0
1409910468251 210.57314 40.547905 13.144466  92.12356 44.82771 102.48349 0 0
1409910468378 210.72583 40.65521 13.153489  92.221664 44.80341 102.49797 0 0
1409910468429 209.74411 39.84785 12.953242  91.51642 44.94987 102.42633 0 0
1409910468531 209.57599 39.726093 12.993125  91.41146 44.9875 102.41445 0 0
1409910468610 209.80304 39.790287 12.999231  91.5061 44.967472 102.45195 0 0
1409910468733 209.9273 39.88983 13.04612  91.59705 44.953465 102.46016 0 0
1409910468790 209.88675 39.837982 13.043542  91.55785 44.9643 102.460236 0 0
1409910468932 210.08041 39.96124 13.074127  91.68006 44.938854 102.48023 0 0
1409910468988 210.3989 40.19043 13.097096  91.88368 44.882603 102.51076 0 0
1409910469105 210.56493 40.338684 13.169323  92.01445 44.87104 102.51831 0 0
1409910469208 210.84785 40.520573 13.195377  92.18746 44.82594 102.54964 0 0
1409910469318 209.57771 39.40857 12.954922  91.24412 45.030704 102.46961 0 0
1409910469403 209.64677 39.341393 13.010534  91.23755 45.05117 102.49534 0 0
1409910469531 209.96436 39.530468 13.036849  91.42245 45.00565 102.53193 0 0
1409910469568 209.86879 39.40906 13.003815  91.332306 45.024662 102.534424 0 0
1409910469661 209.91525 39.396786 13.01082  91.3438 45.025078 102.54964 0 0
1409910469708 210.25526 39.679478 13.074101  91.584 44.96763 102.57177 0 0
1409910469806 210.31352 39.715027 13.085586  91.62222 44.96586 102.57651 0 0
1409910469898 210.4409 39.688255 13.027201  91.639534 44.944687 102.61542 0 0
1409910470020 210.53433 39.703033 12.994987  91.66858 44.924973 102.6375 0 0
1409910470092 209.4528 38.67875 12.820664  90.83422 45.116535 102.58151 0 0
1409910470201 208.823 38.064075 12.907943  90.345924 45.25479 102.557686 0 0
1409910470270 209.19012 38.24311 12.961914  90.54535 45.214428 102.60552 0 0
1409910470373 209.19957 38.185287 12.910898  90.51054 45.213802 102.6169 0 0
1409910470434 208.97304 37.82805 12.794167  90.245 45.258385 102.629295 0 0
1409910470563 209.11794 37.89194 12.81039  90.31906 45.23987 102.65135 0 0
1409910470605 209.4236 38.091343 12.843971  90.50973 45.200104 102.680595 0 0
1409910470706 209.56247 38.230103 12.921133  90.62697 45.181095 102.68568 0 0
1409910470774 209.51627 38.043983 12.792253  90.50238 45.184975 102.70919 0 0
1409910470880 209.34045 37.937435 12.710364  90.38889 45.1938 102.6919 0 0
1409910470935 207.58171 36.620598 12.409987  89.20604 45.448933 102.548256 0 0
1409910471060 207.32747 36.410248 12.401498  89.028175 45.497135 102.532295 0 0
1409910471104 207.56396 36.487785 11.858829  89.088905 45.396355 102.57914 0 0
1409910471230 207.64621 36.451145 12.083542  89.1094 45.424973 102.59539 0 0
1409910471286 207.46658 35.99719 11.7161455  88.803375 45.44823 102.653046 0 0
1409910471406 207.72298 36.07595 11.736992  88.91852 45.42182 102.69544 0 0
1409910471442 207.99242 36.14685 11.68681  89.01332 45.37406 102.7399 0 0
1409910471544 208.10733 36.216743 11.75319  89.09272 45.37789 102.75024 0 0
1409910471607 209.53163 37.818672 12.312018  90.35469 45.164764 102.75297 0 0
1409910471724 212.93796 46.741287 16.680677  96.41098 44.521927 101.87107 0 0
1409910471813 208.16861 40.595573 13.487136  91.589554 45.07026 101.975235 0 0
1409910471952 209.65598 44.797916 15.113659  94.3575 44.70651 101.51271 0 0
1409910472021 206.65248 47.71603 16.539257  95.29555 44.701275 100.39078 0 0
1409910472149 200.41698 41.593582 13.536146  90.05872 45.420547 100.0993 0 0
1409910472234 203.0285 41.372486 13.119115  90.537735 45.141407 100.697136 0 0
1409910472334 206.25056 47.193386 15.645416  94.761795 44.626587 100.36404 0 0
1409910472389 202.00786 44.710613 14.787734  92.27799 45.187813 99.86617 0 0
1409910472495 201.99089 44.526863 14.80082  92.1837 45.217422 99.89901 0 0
1409910472548 202.70456 43.85892 14.822279  92.00315 45.236015 100.175415 0 0
1409910472694 203.42564 44.579803 15.126875  92.60052 45.14422 100.20237 0 0
1409910472737 201.01799 38.398087 12.409141  88.42595 45.614452 100.81336 0 0
1409910472859 202.3668 37.693256 11.224727  88.27257 45.37065 101.26099 0 0
1409910472915 204.30515 37.518986 11.116015  88.65048 45.193306 101.715935 0 0
1409910473026 204.58069 37.145416 10.910391  88.516045 45.17979 101.850784 0 0
1409910473069 204.68889 36.730053 10.605013  88.29995 45.16349 101.96029 0 0
1409910473229 204.50882 36.478424 10.514883  88.11105 45.197033 101.96961 0 0
1409910473261 205.38515 36.01919 10.931719  88.12299 45.279556 102.22883 0 0
1409910473351 207.87666 37.4975 11.451068  89.635574 45.058697 102.48323 0 0
1409910473434 207.9658 37.499428 11.202604  89.63427 45.00185 102.51201 0 0
1409910473568 207.96898 37.373123 11.1312895  89.55933 45.008514 102.53687 0 0
1409910473582 208.41295 37.800194 11.210885  89.90885 44.92909 102.55511 0 0
1409910473716 208.55676 37.92888 11.244037  90.01756 44.90706 102.56104 0 0
1409910473773 208.91063 38.28358 11.311484  90.30222 44.84073 102.57482 0 0
1409910473878 209.02055 38.401913 11.292344  90.391014 44.81143 102.5781 0 0
1409910473956 209.3112 38.637695 11.327773  90.59342 44.761665 102.59685 0 0
1409910474066 208.94542 38.334415 11.199649  90.32659 44.805832 102.572655 0 0
1409910474123 208.29497 37.62206 11.06405  89.76738 44.928257 102.565575 0 0
