时间截 R分量 G分量 B分量  Y分量 U分量 V分量 脉搏 血氧
1409911033805 242.30959 1.7022135 3.5516276  80.22778 45.409843 121.89753 0 0
1409911033838 241.79912 1.5094922 3.5075912  79.76117 45.52474 121.78651 0 0
1409911033939 241.71916 1.4321876 3.5183594  79.63703 45.56073 121.78349 0 0
1409911033998 242.73099 1.7685026 3.4946616  80.42206 45.361744 122.11286 0 0
1409911034088 242.81317 1.7765495 3.482513  80.481445 45.343178 122.136826 0 0
1409911034187 242.78917 1.7385677 3.4924738  80.43805 45.35393 122.13487 0 0
1409911034273 242.89218 1.7095964 3.4728124  80.47643 45.335598 122.1669 0 0
1409911034418 243.01025 1.7393229 3.4789584  80.58006 45.316196 122.192474 0 0
1409911034461 243.14656 1.7151042 3.4610808  80.65826 45.286587 122.23953 0 0
1409911034592 243.1637 1.7075261 3.45625  80.66585 45.284924 122.24333 0 0
1409911034642 242.50922 1.4147135 3.4289322  79.9965 45.461277 122.122345 0 0
1409911034732 242.6247 1.5004427 3.5139062  80.04645 45.46232 122.14341 0 0
1409911034841 242.75 1.554388 3.541198  80.158905 45.43961 122.17263 0 0
1409911034901 242.75266 1.5044792 3.5376954  80.12422 45.443413 122.18424 0 0
1409911034953 242.81958 1.5471355 3.5379426  80.2055 45.42755 122.19227 0 0
1409911035104 242.8949 1.5220052 3.533685  80.23203 45.417137 122.21948 0 0
1409911035142 242.99542 1.5145183 3.6297655  80.356186 45.389896 122.24753 0 0
1409911035237 243.07631 1.5243229 3.626862  80.42574 45.372032 122.26846 0 0
1409911035305 242.94208 1.5549089 3.6378255  80.37005 45.386562 122.21461 0 0
1409911035395 242.52989 1.4017578 3.55319  79.95869 45.488956 122.14068 0 0
1409911035448 242.51666 1.3709636 3.5628777  79.90422 45.510574 122.15198 0 0
1409911035581 242.58609 1.3671615 3.543763  79.94351 45.495365 122.173386 0 0
1409911035630 242.65219 1.4145573 3.571888  80.03013 45.479504 122.17771 0 0
1409911035680 242.69281 1.3989453 3.531276  80.04336 45.461304 122.18901 0 0
1409911035796 242.79364 1.4316927 3.5701952  80.143265 45.446877 122.210365 0 0
1409911035835 242.92574 1.481849 3.3614454  80.23196 45.382942 122.25057 0 0
1409911035918 242.97198 1.5099219 3.3389192  80.28449 45.36099 122.25354 0 0
1409911035976 243.04161 1.5138541 3.3019662  80.33363 45.33474 122.273384 0 0
1409911036063 243.12167 1.5457553 3.3053646  80.4221 45.311977 122.289505 0 0
1409911036105 243.19667 1.5497005 3.3083725  80.4801 45.295 122.3031 0 0
1409911036280 242.74927 1.420625 3.2939453  80.07772 45.399532 122.19922 0 0
1409911036341 242.83954 1.396888 3.103815  80.01572 45.385963 122.25 0 0
1409911036390 242.8886 1.3807682 3.1486588  80.038956 45.39219 122.26586 0 0
1409911036517 242.85568 1.3536588 3.1329298  79.99171 45.405052 122.26052 0 0
1409911036590 243.0314 1.4091927 3.1202214  80.14766 45.354897 122.301956 0 0
1409911036692 243.11244 1.4113933 3.1391797  80.21346 45.33932 122.32109 0 0
1409911036751 243.24469 1.4433985 3.3546224  80.320465 45.347553 122.353226 0 0
1409911036866 243.28922 1.4328125 3.3525522  80.33566 45.342186 122.36597 0 0
1409911036898 243.45338 1.4774479 3.328854  80.49172 45.288307 122.403435 0 0
1409911037024 243.26256 1.4351823 3.324297  80.34222 45.328228 122.351456 0 0
1409911037089 242.90526 1.2501693 3.079922  79.87823 45.422813 122.30417 0 0
1409911037146 242.97224 1.2703906 3.114935  79.93965 45.41513 122.32136 0 0
1409911037269 243.05203 1.2886329 3.1151562  80.00844 45.39974 122.337135 0 0
1409911037333 243.09135 1.3154297 3.0946484  80.059494 45.378098 122.344765 0 0
1409911037436 243.17734 1.3222916 3.0894532  80.11575 45.358852 122.36883 0 0
1409911037491 243.37761 1.4284375 3.1839454  80.3353 45.308384 122.404686 0 0
1409911037591 243.40771 1.411901 3.2079036  80.345375 45.31237 122.41609 0 0
1409911037648 243.48886 1.4217057 3.167591  80.41828 45.280575 122.43162 0 0
1409911037775 243.5825 1.4678385 3.1765366  80.52559 45.250053 122.447266 0 0
1409911037846 243.75328 1.5373178 3.139258  80.70332 45.186222 122.48347 0 0
1409911037916 243.40239 1.4430599 3.085091  80.39109 45.25651 122.39136 0 0
1409911037994 243.11906 1.2743099 3.1409895  80.053604 45.369064 122.346275 0 0
1409911038094 243.20708 1.3461848 3.1733854  80.152145 45.35362 122.36987 0 0
1409911038140 243.25328 1.3379687 3.1533985  80.20345 45.33367 122.38167 0 0
1409911038263 243.2475 1.3447136 3.1624088  80.21125 45.33487 122.38097 0 0
1409911038322 243.31453 1.3609375 3.136237  80.26297 45.31156 122.3944 0 0
1409911038430 243.37256 1.3935026 3.1326432  80.334724 45.29073 122.40784 0 0
1409911038483 243.46219 1.4285938 3.1185677  80.4194 45.257786 122.42252 0 0
1409911038584 243.53412 1.4905859 3.1046355  80.52345 45.228386 122.425316 0 0
1409911038627 243.62198 1.5313021 3.1102865  80.62782 45.199974 122.44524 0 0
1409911038754 243.66376 1.5419792 3.1137369  80.67443 45.18461 122.455444 0 0
1409911038822 243.71605 1.5705209 3.0846093  80.74075 45.15966 122.45651 0 0
1409911038868 243.14484 1.293698 3.0735025  80.09447 45.33513 122.34469 0 0
1409911039080 243.14093 1.275599 2.9757032  80.04871 45.342968 122.36393 0 0
1409911039119 243.33833 1.2995182 3.119349  80.16802 45.337967 122.421745 0 0
1409911039159 243.29729 1.2441797 3.138164  80.08719 45.35992 122.408 0 0
1409911039285 243.324 1.2522787 3.1559637  80.115 45.35849 122.41594 0 0
1409911039345 243.44724 1.3070834 3.051927  80.20366 45.32758 122.458176 0 0
1409911039444 243.49625 1.3357682 3.0484245  80.27519 45.3062 122.46836 0 0
1409911039532 243.56902 1.3668098 3.0380728  80.34764 45.282604 122.481514 0 0
1409911039579 243.65683 1.3839583 3.041927  80.427124 45.259766 122.50086 0 0
1409911039663 243.70052 1.3916407 3.0427995  80.462395 45.251225 122.50916 0 0
1409911039763 243.34578 1.300599 2.9922266  80.15758 45.318516 122.41511 0 0
1409911039861 243.02553 1.0502734 3.0398438  79.6425 45.472733 122.38432 0 0
1409911039932 243.08855 1.0428646 3.038125  79.66918 45.468517 122.40805 0 0
1409911040086 243.10542 1.0903646 3.0808334  79.725235 45.46414 122.40445 0 0
1409911040099 243.1711 1.0727865 3.045  79.74948 45.44539 122.42445 0 0
1409911040196 243.19292 1.0842448 3.067422  79.77541 45.445522 122.42573 0 0
1409911040269 243.28386 1.0716536 3.0569532  79.836784 45.42521 122.45409 0 0
1409911040390 243.35437 1.0996745 3.0578907  79.911156 45.401016 122.46435 0 0
1409911040439 243.44917 1.1148047 3.0581641  79.99104 45.383595 122.49055 0 0
1409911040556 243.51176 1.1181511 3.0427735  80.02967 45.364506 122.50326 0 0
1409911040616 243.42548 1.1201302 3.110599  80.0168 45.376198 122.48508 0 0
1409911040730 242.99594 0.94565105 3.0982552  79.56608 45.49917 122.39276 0 0
1409911040780 243.78777 1.0496094 3.3234897  80.05229 45.436615 122.68781 0 0
1409911040884 243.83995 1.0420834 3.2400131  80.07794 45.41341 122.7119 0 0
1409911040939 243.82323 1.0153906 3.2113543  80.05397 45.41237 122.70547 0 0
1409911041046 243.8012 1.0223958 3.2111328  80.044945 45.414845 122.696175 0 0
1409911041092 243.94052 1.0589974 3.2103255  80.16848 45.380417 122.72708 0 0
1409911041185 244.01193 1.1161458 3.2270312  80.27961 45.353905 122.73729 0 0
1409911041236 244.10631 1.1777604 3.2236068  80.390625 45.319218 122.754585 0 0
1409911041338 244.11974 1.1705339 3.2091017  80.40655 45.308125 122.75448 0 0
1409911041381 244.2252 1.2084115 3.1883855  80.51063 45.278645 122.778046 0 0
1409911041521 244.29292 1.1982292 3.21431  80.55027 45.270653 122.79969 0 0
1409911041537 243.64272 0.9339323 3.145664  79.84616 45.45198 122.65758 0 0
1409911041639 243.61037 0.89373696 3.176341  79.775276 45.481953 122.66279 0 0
1409911041703 243.79448 0.9507812 3.217474  79.95095 45.448097 122.71156 0 0
1409911041804 243.88089 0.9850521 3.2199218  80.03762 45.422134 122.72612 0 0
1409911041849 243.80829 0.9483984 3.196771  79.959816 45.43448 122.71357 0 0
1409911041973 243.83005 0.95815104 3.1994271  79.97682 45.431667 122.718285 0 0
1409911042028 244.07089 1.0325 3.2057943  80.20994 45.369972 122.77388 0 0
1409911042134 244.1513 1.0509114 3.208177  80.289894 45.34638 122.78958 0 0
1409911042194 244.26797 1.1166667 3.204375  80.42823 45.310936 122.81315 0 0
1409911042313 244.3024 1.1070573 3.218086  80.451065 45.30594 122.822655 0 0
1409911042353 244.36261 1.1597917 3.208164  80.555466 45.272266 122.8249 0 0
1409911042490 243.81136 0.91265625 3.1627865  79.93606 45.43547 122.71127 0 0
1409911042537 243.80145 0.9434896 3.308034  79.84845 45.496693 122.729324 0 0
1409911042666 243.85484 0.96375 3.2879298  79.907486 45.47487 122.743385 0 0
1409911042757 243.85776 0.979388 3.2991407  79.91418 45.475574 122.73992 0 0
1409911042844 243.9926 1.0533724 3.280039  80.08926 45.41607 122.76476 0 0
1409911042891 244.12912 1.0951302 3.2786458  80.226494 45.381847 122.79253 0 0
1409911043010 244.1962 1.1045573 3.2783072  80.28873 45.36388 122.80799 0 0
1409911043083 244.29172 1.1711458 3.2653124  80.426056 45.31789 122.82201 0 0
1409911043186 244.41063 1.2397265 3.2828646  80.58406 45.27281 122.83901 0 0
1409911043246 244.57062 1.3070183 3.2957292  80.74985 45.23 122.868 0 0
1409911043347 244.36745 1.2748307 3.232513  80.59206 45.25651 122.812004 0 0
1409911043410 243.7049 0.96309894 3.2613802  79.80435 45.48776 122.69128 0 0
1409911043563 243.85344 1.0114583 3.2709506  79.940765 45.454453 122.730316 0 0
1409911043601 243.88547 1.051875 3.2750652  80.01323 45.439453 122.72789 0 0
1409911043692 243.86255 1.0413021 3.285573  79.97405 45.44943 122.721146 0 0
1409911043768 244.00177 1.0745443 3.2570183  80.104515 45.406147 122.75682 0 0
1409911043884 244.1103 1.1282161 3.259909  80.245 45.365547 122.77896 0 0
1409911043928 244.18584 1.1360807 3.2211068  80.30804 45.337524 122.79599 0 0
1409911044054 244.24525 1.131289 3.2428255  80.34828 45.329845 122.81471 0 0
1409911044109 244.3202 1.1229948 3.202396  80.38723 45.30781 122.83349 0 0
1409911044204 243.89084 1.004987 3.2222395  79.98528 45.426613 122.727135 0 0
1409911044274 243.72803 0.8173047 3.3430078  79.732796 45.524403 122.718956 0 0
1409911044377 243.8722 0.8453255 3.231211  79.87249 45.471355 122.75544 0 0
1409911044435 243.86093 0.87416667 3.2022657  79.90445 45.453568 122.74302 0 0
1409911044552 243.84792 0.86398435 3.19513  79.88077 45.459713 122.74416 0 0
1409911044608 244.02672 0.9083203 3.220091  80.04973 45.419506 122.78138 0 0
1409911044696 244.08604 0.9457552 3.2145443  80.12776 45.39224 122.79041 0 0
1409911044767 244.14511 0.956849 3.239961  80.1931 45.380936 122.800156 0 0
1409911044869 244.19505 0.98645836 3.2351954  80.26126 45.35888 122.80966 0 0
1409911044963 244.04552 0.98095053 3.1673307  80.165245 45.361538 122.76094 0 0
1409911045062 243.48718 0.7834245 3.1251433  79.55659 45.528515 122.65513 0 0
1409911045076 243.61115 0.8172656 3.130026  79.66342 45.50651 122.69023 0 0
1409911045184 243.61552 0.8167969 3.1376302  79.677826 45.50375 122.68828 0 0
1409911045282 243.58469 0.81246096 3.1201432  79.645836 45.50526 122.679115 0 0
1409911045333 243.6562 0.8108073 3.1347136  79.69695 45.49534 122.70125 0 0
1409911045442 243.69432 0.8365104 3.1270964  79.74873 45.48065 122.70297 0 0
1409911045497 243.88068 0.91441405 3.1391537  79.92471 45.42979 122.73489 0 0
1409911045592 243.94598 0.9423438 3.1836457  80.01103 45.415363 122.747444 0 0
1409911045650 244.01537 0.9783594 3.1814454  80.09737 45.39281 122.76229 0 0
1409911045759 244.07307 0.9817578 3.1678905  80.14393 45.37417 122.77331 0 0
1409911045808 243.38208 0.7723047 3.1009896  79.4632 45.547188 122.61435 0 0
1409911045909 243.20708 0.706875 3.1304426  79.27182 45.60836 122.594246 0 0
1409911045971 243.264 0.6946224 3.133268  79.28401 45.608673 122.61588 0 0
1409911046069 243.26234 0.68108076 3.136315  79.27638 45.61005 122.61573 0 0
1409911046118 243.236 0.6880208 3.1255078  79.26518 45.607006 122.60604 0 0
1409911046265 243.29558 0.7049349 3.1498828  79.314384 45.600155 122.619606 0 0
1409911046290 243.49849 0.7725651 3.1367838  79.53729 45.538254 122.662056 0 0
1409911046340 243.5363 0.78291667 3.124388  79.574066 45.522552 122.66826 0 0
1409911046447 243.56406 0.80833334 3.14069  79.64038 45.50458 122.66914 0 0
1409911046491 243.67567 0.8332682 3.1502995  79.74431 45.478413 122.691956 0 0
1409911046590 243.73886 0.8569922 3.1372526  79.81084 45.456535 122.70229 0 0
1409911046685 243.56859 0.87290365 3.1447916  79.69312 45.48862 122.65203 0 0
1409911046786 243.07396 0.7009375 2.9857943  79.135185 45.617943 122.5532 0 0
1409911046865 243.16661 0.70778644 3.0210676  79.20604 45.61422 122.580574 0 0
1409911046915 243.18964 0.71606773 2.9933074  79.21986 45.59638 122.57899 0 0
1409911047009 243.15125 0.7178516 2.9995832  79.21199 45.60711 122.5644 0 0
1409911047108 243.22958 0.7259375 2.977539  79.26491 45.582085 122.592575 0 0
1409911047172 243.35907 0.7685937 2.9527996  79.41817 45.53211 122.61151 0 0
1409911047271 243.415 0.77204424 2.988177  79.462524 45.529324 122.62607 0 0
1409911047317 243.5049 0.7672005 2.9486067  79.52005 45.500523 122.651955 0 0
1409911047464 243.56902 0.7860286 2.9470181  79.58695 45.483673 122.66526 0 0
1409911047555 242.94453 0.5861589 2.948776  78.932816 45.667187 122.5244 0 0
1409911047604 244.00609 0.7782292 3.2866666  79.8328 45.52492 122.86179 0 0
1409911047768 244.05219 0.78264326 3.29444  79.875244 45.518906 122.87307 0 0
1409911047827 244.10808 0.80885416 3.293802  79.95383 45.494507 122.8839 0 0
1409911047925 244.20844 0.85329425 3.2985156  80.06978 45.465546 122.90323 0 0
1409911047999 244.31198 0.88253903 3.3080208  80.18159 45.432762 122.92622 0 0
1409911048057 244.42563 1.0219661 3.3259895  80.40595 45.366146 122.92591 0 0
1409911048188 244.46927 1.0642579 3.3390756  80.48139 45.35044 122.93133 0 0
1409911048255 244.635 1.1 3.3364713  80.630196 45.30966 122.970184 0 0
1409911048353 244.34541 1.0445833 3.2827213  80.39602 45.355415 122.89344 0 0
1409911048406 243.94713 0.8132943 3.2869792  79.86663 45.511406 122.83469 0 0
1409911048534 243.96771 0.8130469 3.2805598  79.876884 45.510548 122.8388 0 0
1409911048572 244.02074 0.84054685 3.2926953  79.93809 45.49896 122.84776 0 0
1409911048664 244.01172 0.8456771 3.2647004  79.93159 45.487995 122.8494 0 0
1409911048730 244.07417 0.87273437 3.3100522  80.00566 45.48328 122.86219 0 0
1409911048825 244.19078 0.93816406 3.295534  80.14597 45.43552 122.88193 0 0
1409911048872 244.28557 0.9638021 3.2952213  80.248344 45.40138 122.90151 0 0
1409911048987 244.30907 0.9786979 3.2980468  80.28291 45.39594 122.90081 0 0
1409911049062 244.43411 1.0583594 3.3060157  80.44307 45.351147 122.91987 0 0
1409911049118 244.54245 1.1286719 3.3376303  80.5924 45.315548 122.937706 0 0
1409911049185 244.57532 1.1301302 3.3195963  80.613075 45.305573 122.9487 0 0
1409911049255 244.5625 1.1521224 3.313711  80.62775 45.301353 122.93761 0 0
1409911049377 243.9449 0.878763 3.2467318  79.94021 45.475155 122.81289 0 0
1409911049444 243.94447 0.83134115 3.2586849  79.859924 45.508568 122.83117 0 0
1409911049540 243.99026 0.8593099 3.262005  79.92125 45.490444 122.84029 0 0
1409911049628 243.95656 0.85910153 3.2715364  79.89921 45.49862 122.82906 0 0
1409911049699 244.03667 0.8614453 3.2749739  79.95215 45.484818 122.85383 0 0
1409911049801 244.089 0.86783856 3.2661068  80.00517 45.46862 122.86979 0 0
1409911049831 244.16156 0.87985677 3.2693489  80.070915 45.456432 122.88224 0 0
1409911049957 244.19672 0.8902995 3.2480078  80.10044 45.43552 122.88552 0 0
1409911050051 244.32083 0.94714844 3.2732422  80.253075 45.39268 122.91325 0 0
1409911050099 244.34833 0.9753516 3.257487  80.31042 45.3756 122.91349 0 0
1409911050224 244.06265 0.9075651 3.2372005  80.047905 45.442837 122.84047 0 0
1409911050275 243.85521 0.79014325 3.2282162  79.758865 45.526875 122.81638 0 0
1409911050395 243.90948 0.820625 3.2615886  79.82597 45.516197 122.824844 0 0
1409911050460 243.89474 0.8259896 3.23431  79.82297 45.510574 122.82169 0 0
1409911050592 243.92828 0.8360547 3.2560937  79.850784 45.50552 122.82667 0 0
1409911050624 244.11766 0.91462237 3.265026  80.07433 45.443882 122.862915 0 0
1409911050765 244.14896 0.9322005 3.248138  80.128975 45.42599 122.866875 0 0
1409911050835 244.22224 0.95727867 3.2439194  80.2025 45.401432 122.883415 0 0
1409911050935 244.34438 1.021901 3.264466  80.35315 45.364403 122.90299 0 0
1409911051014 244.4661 1.0797136 3.2597916  80.50158 45.318176 122.927734 0 0
1409911051125 244.28291 1.0582422 3.2423959  80.37142 45.347317 122.87568 0 0
1409911051173 243.79906 0.8359505 3.2033334  79.783905 45.50612 122.78867 0 0
1409911051288 243.82927 0.8500261 3.2072525  79.82108 45.499325 122.8012 0 0
1409911051339 243.88765 0.87828124 3.2102864  79.88733 45.481747 122.809944 0 0
1409911051440 243.8725 0.87528646 3.20069  79.88146 45.482708 122.80367 0 0
1409911051516 243.9325 0.8823177 3.221237  79.92129 45.476353 122.81609 0 0
1409911051636 243.99953 0.8983854 3.203073  79.98819 45.447838 122.83505 0 0
1409911051689 244.1285 0.94428384 3.2073047  80.13596 45.408306 122.85805 0 0
1409911051807 244.17984 0.97266924 3.2132423  80.2029 45.392136 122.864944 0 0
1409911051860 244.2937 1.0286328 3.2065365  80.331276 45.350624 122.88248 0 0
1409911051961 244.39339 1.0715755 3.223164  80.44461 45.324192 122.90505 0 0
1409911052013 244.2099 1.0264584 3.1811068  80.29732 45.34763 122.85656 0 0
1409911052111 244.01938 0.96597654 3.1783984  80.10357 45.406616 122.81115 0 0
1409911052194 243.71573 0.7740755 3.1502995  79.67314 45.528152 122.776566 0 0
1409911052262 243.79594 0.79696614 3.163086  79.74609 45.5082 122.7968 0 0
1409911052377 243.79282 0.81102866 3.176771  79.75264 45.511196 122.79057 0 0
1409911052427 243.80672 0.7974609 3.171354  79.745 45.510597 122.798225 0 0
1409911052567 243.86682 0.80727863 3.18375  79.79778 45.501278 122.811615 0 0
1409911052624 244.03125 0.87183595 3.1891277  79.98939 45.44659 122.843254 0 0
1409911052719 244.0911 0.8953906 3.2000651  80.05452 45.428593 122.85518 0 0
1409911052785 244.21167 0.9370573 3.2185287  80.18735 45.400078 122.877914 0 0
1409911052904 244.04552 0.9033073 3.1741016  80.046455 45.421978 122.83708 0 0
1409911052932 243.57927 0.70554686 3.1740105  79.483604 45.585495 122.75258 0 0
1409911053051 243.59947 0.7025781 3.170078  79.498474 45.58008 122.757965 0 0
1409911053121 243.7726 0.750013 3.323021  79.65724 45.566174 122.80312 0 0
1409911053161 243.70297 0.71947914 3.300039  79.56843 45.588047 122.79273 0 0
1409911053273 243.71448 0.7200781 3.2990885  79.5809 45.587814 122.79411 0 0
1409911053320 243.9288 0.7853906 3.3188412  79.80027 45.528152 122.84461 0 0
1409911053430 243.95891 0.78148437 3.3198307  79.82367 45.517345 122.85138 0 0
1409911053493 244.09459 0.8389844 3.3271353  79.97439 45.477684 122.87542 0 0
1409911053598 244.1452 0.84367186 3.31  80.02478 45.459637 122.891846 0 0
1409911053684 244.29994 0.91117185 3.3233464  80.19203 45.421017 122.92029 0 0
1409911053758 244.36505 0.9390625 3.312539  80.27852 45.388073 122.934814 0 0
1409911053844 243.67406 0.7279297 3.2702084  79.58538 45.569817 122.77151 0 0
1409911053892 243.56136 0.6786849 3.3142319  79.372955 45.642654 122.76831 0 0
1409911054008 243.59796 0.6913802 3.3008723  79.40004 45.630806 122.77961 0 0
1409911054065 243.6324 0.69411457 3.3177083  79.429 45.627785 122.78724 0 0
1409911054170 243.62975 0.6879167 3.3153124  79.416756 45.63013 122.78823 0 0
1409911054262 243.79834 0.7433073 3.3205469  79.59156 45.583126 122.82708 0 0
